tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
656.4044,0.003774297,25.26016,1.441977,16.86494,0.003774297,57.19999,2.938865,118.3203,0.004859525,45.01903,3.702846,54.53433,0.04227732,1.3742,0.2491961,0.06474073,4.318712,481,120,44.14581,0,3
721.7097,0.01286442,31.55801,1.631762,24.85213,0.01286442,57.19999,2.804529,144.9521,0.002778012,50.85512,3.615504,58.53478,0.02918843,1.033675,0.2005731,0.03507081,5.735133,330,117,43.88166,0,0
862.4284,0,25.26016,2.076676,22.74799,0.001165697,57.19999,3.817656,145.629,0.1139478,44.78046,5.070727,69.87093,0.03501494,2.378132,0.1686074,0.113542,4.188641,329,120,45.23827,0,3
929.8644,0,35.00444,1.784893,32.23704,0.001724561,69.16302,3.040841,178.0032,0.003038879,71.25309,4.755561,126.5081,0.04004232,0.9097471,0.1564159,0.0226116,5.843929,289,124,69.16302,0,7
859.8264,0.005563717,59.22338,1.437675,47.13116,0.04039269,99.21087,2.892358,255.3197,0.08083598,140.5927,3.600054,237.0783,0.02570613,1.493395,0.1956078,0.06571774,8.375406,333,120,99.21087,0,3
827.1789,0.008895534,46.02292,1.61574,30.4458,0.008895534,69.16302,2.680346,182.7985,0.1833963,61.23055,4.878185,94.53586,0.03806184,0.7825449,0.1846789,0.02669945,6.50314,477,122,57.15969,0,5
971.5038,0,36.75938,1.8276,45.68781,0.01100681,69.16302,3.082471,247.3786,0.07330477,64.49577,4.097437,138.4504,0.02732309,0.8174005,0.1769267,0.02562567,6.84599,250,119,58.08985,0,2
1199.362,0.01111496,78.22484,2.192857,88.22718,0.02611614,82.17225,3.186467,352.3774,0.01002215,70.22659,5.316904,199.7112,0.0189641,0.7343651,0.1225241,0.02171367,7.705539,430,119,82.17225,0,2
787.2089,0,44.09174,1.451011,33.44493,0.0002341112,88.31285,2.668487,218.0321,0.02785923,88.18348,3.656554,120.9111,0.04183254,1.345562,0.1937875,0.04544335,7.511645,407,119,88.31285,0,2
721.3878,0.03642637,46.0864,1.516934,34.82858,0.03642637,69.16302,2.524281,189.3368,0.003582412,37.50805,3.498896,60.70019,0.03650164,1.093815,0.2270288,0.04711736,6.873935,596,119,58.48709,0,2
749.8632,0,46.0864,1.835088,32.73566,0.02824319,69.16302,3.028055,196.0926,0.006116836,42.73097,3.940329,56.3664,0.03371935,1.013053,0.2018341,0.04350822,5.525507,554,118,49.31505,0,1
644.0587,0.01571935,46.0864,1.54819,28.85217,0.01712871,69.16302,2.962804,176.5707,0.09288349,35.52748,3.179446,40.93637,0.03885594,1.437698,0.255466,0.05702319,4.917672,547,118,39.3391,0,1
672.5097,0,46.0864,1.583897,32.20346,0.03951057,69.16302,2.737796,189.1144,0.1516252,38.18865,3.38265,45.16706,0.04742927,1.339598,0.2159577,0.05534746,5.839539,397,118,51.98046,0,1
648.7121,0.002823723,46.0864,1.820459,25.39329,0.002823723,69.16302,3.066129,170.9063,0.05729647,51.55725,3.311206,56.9577,0.04124949,0.9516132,0.1997119,0.0269373,3.365089,405,118,39.59113,0,1
717.386,0,46.0864,2.003877,26.45593,0.03720911,69.16302,3.541616,167.5054,0.01061416,27.34453,3.783545,40.39529,0.03788278,0.6186034,0.189854,0.01679254,2.913916,321,118,39.1223,0,1
803.8523,0,34.89903,1.479609,29.49963,0.01360889,83.01875,2.371464,238.1914,0.04290223,53.29558,3.907354,101.0732,0.03488097,0.8944148,0.214326,0.03867642,7.848806,390,120,83.01875,0,3
775.0993,0,34.89903,1.931469,31.85787,0.005752859,83.01875,3.645768,216.2614,0.1675905,43.40901,4.5561,72.84678,0.02763234,0.9558494,0.1994394,0.03278828,4.459149,562,119,61.15028,0,2
711.7785,0,34.89903,1.661214,20.48891,0.08217456,69.16302,2.899276,162.7765,0.145192,34.73004,3.501777,55.85377,0.03911389,1.501515,0.2043606,0.08119131,5.581843,397,120,54.04221,0,3
890.0443,0.01666385,34.89903,1.801896,35.23472,0.03872627,85.40147,2.809724,250.7305,0.1320236,53.89105,4.349944,97.40684,0.03244294,1.220806,0.1718222,0.04490595,7.569627,351,119,85.40147,0,2
778.54,0,34.89903,1.686519,26.00947,0.09655611,69.16302,3.150072,162.9154,0.06761941,51.45343,4.617303,63.00664,0.02904373,0.64435,0.2052638,0.01947975,4.884783,477,120,59.20884,0,3
