"","parent","par.name","child","chi.name","edge.length","depth","age","status"
"2",122,"node2",123,"node3",27.0344479986413,50.5121594626492,4.0951892,"node"
"5",122,"node2",124,"node4",0.387941166039891,23.8656526300477,30.741696,"node"
"6",124,"node4",125,"node5",19.2542423191943,43.119894949242,11.4874537,"node"
"7",125,"node5",126,"node6",7.63176339969296,50.751658348935,3.8556903,"node"
"9",126,"node6",127,"node7",2.8432620033109,53.5949203522459,1.0124283,"node"
"12",125,"node5",128,"node8",2.79881453068364,45.9187094799257,8.6886392,"node"
"14",128,"node8",129,"node9",5.50531894215489,51.4240284220805,3.1833202,"node"
"15",129,"node9",130,"node10",2.15919888168695,53.5832273037675,1.0241213,"node"
"16",130,"node10",131,"node11",0.609489228958493,54.192716532726,0.4146321,"node"
"21",124,"node4",132,"node12",15.4614185313474,39.3270711613951,15.2802775,"node"
"22",132,"node12",133,"node13",13.2027692851382,52.5298404465333,2.0775082,"node"
"23",133,"node13",134,"node14",2.05949995282165,54.5893403993549,0.0180082,"node"
"27",132,"node12",135,"node15",9.08818658442954,48.4152577458246,6.1920909,"node"
"29",135,"node15",136,"node16",4.09387650779722,52.5091342536219,2.0982144,"node"
"32",121,"node1",137,"node17",2.1422521656315,2.1422521656315,52.4650965,"node"
"34",137,"node17",138,"node18",20.0276385549893,22.1698907206208,32.4374579,"node"
"35",138,"node18",139,"node19",1.77549743504962,23.9453881556705,30.6619605,"node"
"36",139,"node19",140,"node20",10.53006487449,34.4754530301605,20.1318956,"node"
"37",140,"node20",141,"node21",10.4560976860201,44.9315507161806,9.6757979,"node"
"38",141,"node21",142,"node22",8.85760780279133,53.7891585189719,0.8181901,"node"
"40",142,"node22",143,"node23",0.566191750573358,54.3553502695453,0.2519984,"node"
"43",141,"node21",144,"node24",7.1727412248814,52.104291941062,2.5030567,"node"
"46",140,"node20",145,"node25",10.5604631894201,45.0359162195805,9.5714324,"node"
"47",145,"node25",146,"node26",1.9515300148144,46.987446234395,7.6199024,"node"
"49",146,"node26",147,"node27",1.69065401823271,48.6781002526277,5.9292484,"node"
"50",147,"node27",148,"node28",4.40189150350867,53.0799917561363,1.5273569,"node"
"53",147,"node27",149,"node29",5.4512556193292,54.1293558719569,0.4779928,"node"
"56",145,"node25",150,"node30",0.169112264111773,45.2050284836923,9.4023202,"node"
"58",150,"node30",151,"node31",6.77880306465746,51.9838315483498,2.6235171,"node"
"59",151,"node31",152,"node32",0.749826627577476,52.7336581759273,1.8736905,"node"
"60",152,"node32",153,"node33",1.12026661626263,53.8539247921899,0.7534238,"node"
"63",152,"node32",154,"node34",0.493094102474812,53.2267522784021,1.3805964,"node"
"66",151,"node31",155,"node35",1.15217181347263,53.1360033618224,1.4713453,"node"
"69",139,"node19",156,"node36",24.7048440423528,48.6502321980232,5.9571164,"node"
"70",156,"node36",157,"node37",3.1253147846224,51.7755469826456,2.8318017,"node"
"71",157,"node37",158,"node38",1.17048046247731,52.946027445123,1.6613212,"node"
"72",158,"node38",159,"node39",1.18380241445483,54.1298298595778,0.4775188,"node"
"76",157,"node37",160,"node40",1.97488687006564,53.7504338527113,0.8569148,"node"
"78",160,"node40",161,"node41",0.100110268634313,53.8505441213456,0.7568045,"node"
"81",156,"node36",162,"node42",4.656268755176,53.3065009531992,1.3008477,"node"
"82",162,"node42",163,"node43",1.08406317868138,54.3905641318806,0.2167845,"node"
"86",138,"node18",164,"node44",4.72618194276867,26.8960726633895,27.711276,"node"
"87",164,"node44",165,"node45",9.340286775101,36.2363594384905,18.3709892,"node"
"88",165,"node45",166,"node46",16.7615292064796,52.9978886449702,1.60946,"node"
"90",166,"node46",167,"node47",0.74390072912587,53.741789374096,0.8655593,"node"
"94",164,"node44",168,"node48",3.70847035979983,30.6045430231894,24.0028056,"node"
"95",168,"node48",169,"node49",11.980131094025,42.5846741172144,12.0226745,"node"
"96",169,"node49",170,"node50",0.869487902998486,43.4541620202129,11.1531866,"node"
"97",170,"node50",171,"node51",3.88826011538762,47.3424221356005,7.2649265,"node"
"98",171,"node51",172,"node52",6.63556129042517,53.9779834260257,0.6293652,"node"
"100",172,"node52",173,"node53",0.23879596868438,54.2167793947101,0.3905692,"node"
"103",171,"node51",174,"node54",2.31440694461369,49.6568290802142,4.9505196,"node"
"104",174,"node54",175,"node55",0.606318678736512,50.2631477589507,4.3442009,"node"
"107",174,"node54",176,"node56",1.66869312177084,51.325522201985,3.2818264,"node"
"108",176,"node56",177,"node57",2.33887565849499,53.66439786048,0.9429508,"node"
"110",177,"node57",178,"node58",0.323642457413412,53.9880403178934,0.6193083,"node"
"113",176,"node56",179,"node59",2.19301088516688,53.5185330871519,1.0888156,"node"
"116",170,"node50",180,"node60",7.5173584899831,50.971520510196,3.6358281,"node"
"117",180,"node60",181,"node61",1.45564320698902,52.427163717185,2.1801849,"node"
"119",181,"node61",182,"node62",1.96030715317659,54.3874708703616,0.2198778,"node"
"123",169,"node49",183,"node63",10.0112657989961,52.5959399162105,2.0114087,"node"
"125",183,"node63",184,"node64",1.85858100466944,54.4545209208799,0.1528277,"node"
"128",168,"node48",185,"node65",4.1396465913312,34.7441896145206,19.863159,"node"
"129",185,"node65",186,"node66",6.57536530558283,41.3195549201034,13.2877937,"node"
"130",186,"node66",187,"node67",0.844404281936724,42.1639592020401,12.4433894,"node"
"132",187,"node67",188,"node68",4.1449459801041,46.3089051821442,8.2984435,"node"
"134",188,"node68",189,"node69",5.58824702558436,51.8971522077286,2.7101964,"node"
"135",189,"node69",190,"node70",0.105373527844607,52.0025257355732,2.6048229,"node"
"136",190,"node70",191,"node71",1.79050979756901,53.7930355331422,0.8143131,"node"
"140",189,"node69",192,"node72",0.544262147233034,52.4414143549616,2.1659343,"node"
"141",192,"node72",193,"node73",2.02201431086674,54.4634286658283,0.14392,"node"
"145",186,"node66",194,"node74",9.52044116736965,50.839996087473,3.7673526,"node"
"146",194,"node74",195,"node75",2.03230038738361,52.8722964748566,1.7350522,"node"
"149",194,"node74",196,"node76",3.52553255567831,54.3655286431513,0.24182,"node"
"152",185,"node65",197,"node77",0.483584852902371,35.2277744674229,19.3795742,"node"
"154",197,"node77",198,"node78",0.64688070772031,35.8746551751432,18.7326935,"node"
"155",198,"node78",199,"node79",4.81100075935508,40.6856559344983,13.9216927,"node"
"156",199,"node79",200,"node80",1.44016844989552,42.1258243843938,12.4815243,"node"
"157",200,"node80",201,"node81",0.88249162302572,43.0083160074196,11.5990326,"node"
"158",201,"node81",202,"node82",2.62645844221524,45.6347744496348,8.9725742,"node"
"160",202,"node82",203,"node83",2.85909143226154,48.4938658818963,6.1134828,"node"
"163",201,"node81",204,"node84",3.75128765267832,46.7596036600979,7.847745,"node"
"164",204,"node84",205,"node85",3.21629112990662,49.9758947900045,4.6314538,"node"
"165",205,"node85",206,"node86",3.42827227494987,53.4041670649544,1.2031816,"node"
"166",206,"node86",207,"node87",0.615944476841184,54.0201115417956,0.5872371,"node"
"170",205,"node85",208,"node88",3.68058797468097,53.6564827646855,0.9508659,"node"
"173",204,"node84",209,"node89",5.1329911204836,51.8925947805815,2.7147539,"node"
"177",199,"node79",210,"node90",5.57914883793222,46.2648047724305,8.3425439,"node"
"179",210,"node90",211,"node91",7.84531951453572,54.1101242869663,0.4972244,"node"
"182",198,"node78",212,"node92",4.05812319488742,39.9327783700306,14.6745703,"node"
"183",212,"node92",213,"node93",0.619705506510961,40.5524838765416,14.0548648,"node"
"184",213,"node93",214,"node94",0.521854952688928,41.0743388292305,13.5330098,"node"
"185",214,"node94",215,"node95",1.752237831492,42.8265766607225,11.780772,"node"
"186",215,"node95",216,"node96",6.24797989469319,49.0745565554157,5.5327921,"node"
"188",216,"node96",217,"node97",1.56846219188858,50.6430187473043,3.9643299,"node"
"189",217,"node97",218,"node98",0.306473447119788,50.9494921944241,3.6578564,"node"
"190",218,"node98",219,"node99",2.19828075230601,53.1477729467301,1.4595757,"node"
"194",217,"node97",220,"node100",3.91889580034646,54.5619145476508,0.0454341,"node"
"197",215,"node95",221,"node101",1.77453616358782,44.6011128243103,10.0062358,"node"
"200",214,"node94",222,"node102",12.5896066196605,53.663945448891,0.9434032,"node"
"201",222,"node102",223,"node103",0.725696461243379,54.3896419101344,0.2177067,"node"
"205",213,"node93",224,"node104",1.4553933908595,42.0078772674011,12.5994714,"node"
"206",224,"node104",225,"node105",1.25411244850469,43.2619897159058,11.3453589,"node"
"207",225,"node105",226,"node106",4.22952787983509,47.4915175957409,7.115831,"node"
"210",225,"node105",227,"node107",8.49262259713746,51.7546123130433,2.8527363,"node"
"211",227,"node107",228,"node108",2.75179666447513,54.5064089775184,0.1009397,"node"
"214",227,"node107",229,"node109",1.26361775721431,53.0182300702576,1.5891186,"node"
"216",229,"node109",230,"node110",0.395584428475295,53.4138144987329,1.1935341,"node"
"217",230,"node110",231,"node111",1.1712215472931,54.585036046026,0.0223126,"node"
"221",224,"node104",232,"node112",8.80713650112752,50.8150137685286,3.7923349,"node"
"222",232,"node112",233,"node113",2.13651398308906,52.9515277516177,1.6558209,"node"
"224",233,"node113",234,"node114",1.62669717882015,54.5782249304378,0.0291237,"node"
"227",232,"node112",235,"node115",2.40243906538335,53.217452833912,1.3898958,"node"
"229",235,"node115",236,"node116",0.845815168926362,54.0632680028383,0.5440806,"node"
"230",236,"node116",237,"node117",0.493176375242555,54.5564443780809,0.0509043,"node"
"234",212,"node92",238,"node118",0.159115619493212,40.0918939895239,14.5154546,"node"
"236",238,"node118",239,"node119",13.095219499888,53.1871134894119,1.4202351,"node"
"239",NA,NA,121,"node1",NA,0,54.6073486378944,"root"
