tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
4308.116,0,116.0061,10.31935,287.0134,1.373427,141.9575,27.91615,1006.034,0.327624,232.1648,23.94248,1712.013,0.007843553,0.136304,0.03984595,0.00062635,-0.4420724,699,140,141.9575,9,23
4357.636,0,116.0061,10.58936,286.0508,1.373426,145.3301,28.06472,1042.044,0.01308,192.2796,24.49111,1716.243,0.007867986,0.1384064,0.03856617,0.000597916,-1.290674,698,140,145.3301,12,23
4326.58,0,116.0061,10.49721,288.2174,0.734327,142.676,29.35565,1075.552,0.252904,154.258,24.30389,1258.387,0.007893696,0.1386948,0.04025163,0.000672942,-0.5307209,585,140,142.676,11,23
4503.845,0,116.0061,11.08218,329.7398,1.373427,148.2306,29.35565,1071.546,0.824021,284.1172,22.9006,2059.651,0.007693685,0.1437146,0.04001661,0.00061506,-0.6798888,562,140,148.2306,10,23
4435.731,0,116.0061,10.51749,340.0165,1.373427,147.1104,29.35565,1169.81,0.988528,208.1184,26.60274,1627.946,0.007688185,0.1456768,0.03994274,0.000678028,-1.150523,709,140,147.1104,13,23
4290.321,0,116.0061,10.07328,288.1942,1.373427,143.2911,29.35565,1028.529,0.232704,293.3875,24.67793,1933.054,0.007802745,0.1483021,0.03851593,0.000807893,-0.9337326,709,140,143.2911,9,23
4448.968,0,116.0061,10.49721,315.7923,1.373426,142.7896,29.35565,1034.891,0.646282,225.9742,24.42347,1604.706,0.007919784,0.2106925,0.04032164,0.000890234,-1.33115,595,140,142.7896,9,23
4296.905,0,116.0061,10.49721,287.6154,1.373428,141.9173,29.35565,989.4955,0.916978,225.9741,22.72127,1618.145,0.007851851,0.14456,0.03999436,0.000627428,-0.8993058,675,140,141.9173,12,23
4485.496,0,116.0061,10.41991,318.3597,1.373427,147.1045,28.77909,991.4119,0.18704,225.9741,24.6778,1794.4,0.007688361,0.1451752,0.03992633,0.000683362,-1.184291,676,140,147.1045,8,23
4443.901,0,116.0061,10.31935,302.0222,1.373427,141.224,26.41778,940.2018,0.164064,250.8883,22.2757,1662.017,0.007834588,0.1393388,0.03951618,0.00062485,-1.17086,704,140,141.224,9,23
4443.935,0,116.0061,10.5242,293.8983,1.373427,146.9785,26.41778,944.7439,0.9965,225.9742,25.31063,1417.012,0.007869427,0.1400771,0.03923891,0.000706551,-1.009525,704,140,146.9785,7,23
4496.658,0,116.0061,11.11899,280.0897,1.373428,146.5653,26.41778,1007.71,0.501172,192.2799,21.6592,1475.529,0.007616977,0.1398319,0.0384963,0.000663539,-0.4871461,703,140,146.5653,10,23
4550.01,0,116.0061,11.19323,289.7133,1.373427,143.9096,27.44304,1035.401,0.271136,225.9741,24.49084,1775.228,0.007834607,0.1400761,0.03847519,0.000612436,-0.3364556,585,140,143.9096,8,23
4353.863,0,116.0061,10.26383,296.9004,1.373427,140.1471,29.25294,1015.681,0.227271,297.8723,22.37921,1885.535,0.007857355,0.1984806,0.03994961,0.000870237,-1.621266,699,140,140.1471,10,23
4426.685,0,116.0061,10.44237,280.8615,1.373426,145.6147,29.35565,1092.502,0.072468,192.2796,25.14509,1649.189,0.007694033,0.1465718,0.0386932,0.000692874,-1.062856,585,140,145.6147,10,23
4429.915,0,116.0061,10.49721,294.3006,1.373427,147.6416,29.35565,1056.106,0.067728,225.9744,24.1172,1576.944,0.007677654,0.136586,0.03953825,0.000617968,-1.705139,703,140,147.6416,9,23
4343.657,0,116.0061,10.10092,291.4302,0.385051,141.3226,29.35565,974.0028,0.794752,224.3487,26.30382,1411.053,0.007816218,0.1733775,0.04064219,0.000818206,-1.388698,589,140,141.3226,7,23
4319.257,0,116.0061,10.10157,286.5864,1.373428,146.2151,29.35565,1044.163,0.139566,225.9744,23.67795,1717.606,0.00769677,0.1409403,0.04062163,0.000684916,-0.9166443,589,140,146.2151,13,23
4379.185,0,116.0061,10.51841,307.5206,1.373426,141.3389,29.52733,1053.93,0.362404,255.1797,20.85617,1986.198,0.007867686,0.2134716,0.03921562,0.000903571,-0.3932641,566,140,141.3389,12,23
4455.924,0,116.0061,10.14149,328.6407,1.373426,138.1433,29.35565,1080.493,0.449204,225.9742,25.64039,1768.009,0.007950052,0.1441117,0.04041448,0.000742718,-0.8269636,680,140,138.1433,9,23
4419.938,0,116.0061,10.49721,302.612,1.373427,143.7176,29.35565,1032.078,0.65106,248.1479,25.03848,1854.68,0.00800664,0.2230973,0.03976956,0.001212159,-0.9970904,680,140,143.7176,10,23
4453.829,0,116.0061,10.31935,332.175,1.373428,143.6594,29.52734,1051.238,0.31429,213.7623,24.33541,1639.062,0.007928154,0.3548097,0.03856213,0.001471646,-1.005422,675,140,143.6594,7,23
4531.381,0,116.0061,10.77797,295.1142,1.373427,147.3283,29.52733,1012.385,0.221257,192.2798,25.44561,1497.755,0.007895421,0.1685006,0.0392788,0.000768895,-1.486246,562,140,147.3283,8,23
4432.565,0,116.0061,10.12043,314.438,1.373427,140.6432,27.99521,975.39,0.94418,225.9741,23.81702,1593.573,0.008053105,0.159877,0.03985825,0.000716784,-0.9336203,699,140,140.6432,8,23
4590.764,0,116.0061,10.49721,322.0138,1.373426,145.7848,27.44304,1054.266,0.9965,192.2796,24.30143,1539.65,0.007932408,0.1613875,0.03834114,0.000742797,-0.5257418,699,140,145.7848,8,23
4493.337,0,116.0061,10.49721,299.526,0.571539,142.1514,29.52733,980.6486,0.043956,224.3485,22.9006,1747.396,0.007837592,0.1956122,0.03850053,0.000785587,-1.823539,676,140,142.1514,7,23
4335.564,0,116.0061,10.20777,259.6395,1.373428,147.6797,29.35565,984.397,0.219539,225.9742,25.0801,1618.77,0.008066226,0.1637005,0.04008064,0.000773963,-1.197417,699,140,147.6797,11,23
4274.096,0,116.0061,10.12043,269.394,1.373427,146.6523,29.47535,1008.664,0.1083,211.7605,24.11707,1632.506,0.007998148,0.2250792,0.04021477,0.000980271,-1.376957,699,140,146.6523,11,23
4425.192,0,116.0061,10.51749,287.9315,1.373428,146.387,29.35565,971.1706,0.042606,225.9741,24.6778,1553.09,0.00771701,0.1403462,0.03845359,0.000775786,-1.003378,699,140,146.387,7,23
4410.95,0,116.0061,10.14149,309.7504,1.373428,140.7954,29.35565,968.211,0.733928,297.57,20.8399,1941.503,0.007879464,0.1806581,0.04020695,0.000754186,-1.128353,704,140,140.7954,9,23
4402.612,0,116.0061,10.34271,302.4666,1.373427,137.2425,29.52733,965.2544,0.430729,225.9741,23.17908,1658.773,0.007994761,0.145077,0.03983198,0.000673318,-1.507782,567,140,137.2425,11,23
4353.427,0,116.0061,10.12359,298.1647,1.373426,143.5085,29.35565,957.6139,0.049731,225.9742,24.30402,1675.559,0.007721536,0.1769235,0.04009906,0.000942119,-1.658566,681,140,143.5085,13,23
4262.046,0,116.0061,9.995985,294.8263,1.373426,142.0741,29.35565,990.8088,0.988528,192.2796,22.65436,1516.395,0.007839969,0.2954034,0.04074438,0.001387719,-1.430838,676,140,142.0741,9,23
4255.726,0,116.0061,10.15372,281.2696,1.373426,142.2712,29.35565,964.6838,0.057813,192.2796,25.1851,1424.238,0.007743615,0.2254548,0.04062243,0.000910578,-1.68377,675,140,142.2712,13,23
4384.549,0,116.0061,10.40304,300.1824,1.373427,146.8968,29.35565,1053.942,0.61752,225.9741,25.44561,1510.435,0.007705758,0.1903098,0.04004389,0.000907905,-1.129723,562,140,146.8968,13,23
4499.864,0,116.0061,10.49721,322.4259,1.373427,142.1595,29.35565,1136.262,0.07066,225.9742,27.31103,1703.478,0.007917557,0.2119409,0.03932761,0.000940934,-0.8223133,680,140,142.1595,10,23
4411.647,0,116.0061,10.5543,268.9312,1.373426,137.4563,29.57412,1020.294,0.82848,192.2796,26.01107,1450.062,0.007898055,0.1446533,0.03861171,0.000693373,-1.780903,684,140,137.4563,9,23
4382.64,0,116.0061,10.49721,279.362,1.373426,144.5671,29.35565,1052.638,0.014605,225.9744,22.90202,1914.315,0.007760704,0.3111024,0.03818525,0.001325961,-1.123016,684,140,144.5671,11,23
4321.445,0,116.0061,10.14149,306.3281,1.373427,143.9814,29.35565,1159.559,0.381216,225.9742,24.86218,1797.045,0.007713999,0.1462003,0.03999128,0.000723565,-0.7113682,713,140,143.9814,11,23
4360.514,0,116.0061,10.42105,293.9825,1.373427,147.2436,29.52733,1064.71,0.988528,225.9742,25.72834,1949.912,0.007696042,0.1901005,0.03995091,0.000935844,-1.348489,623,140,147.2436,11,23
4305.401,0,116.0061,10.49721,286.6023,1.373428,140.6502,29.52733,958.436,0.2104,225.9742,25.69743,1617.433,0.007883973,0.1768839,0.03875831,0.000822632,-1.816886,737,140,140.6502,13,23
4438.185,0,116.0061,11.07377,302.5903,1.373427,145.6475,29.35565,1046.764,0.23868,192.2798,24.49097,1632.911,0.007746242,0.1478234,0.03855933,0.00063718,-0.6813865,713,140,145.6475,12,23
4271.357,0,116.0061,10.07136,303.0618,1.373428,140.2796,29.35565,966.6694,0.118065,192.2799,24.88927,1407.47,0.007892948,0.1508562,0.04010216,0.000844812,-1.469706,737,140,140.2796,13,23
4347.022,0,116.0061,10.19393,312.3312,1.373426,145.9387,29.52733,1072.823,0.18943,199.5009,26.28293,1490.734,0.00772297,0.1460041,0.03936451,0.000725271,-1.170906,737,140,145.9387,12,23
4391.267,0,116.0061,11.11899,283.9347,1.373427,141.0952,29.8789,1042.624,0.243552,225.9744,24.50327,1703.642,0.007870166,0.1454491,0.03868712,0.000634609,-1.434372,737,140,141.0952,11,23
4464.275,0,116.0061,10.16007,318.7862,1.373426,145.3716,29.35565,1115.054,0.903682,225.8927,26.19035,1833.501,0.007679713,0.2420298,0.03905163,0.000966435,-0.7073129,623,140,145.3716,9,23
4345.862,0,116.0061,10.32291,297.9451,1.130095,145.8737,29.52734,1037.899,0.996625,234.4478,23.85564,1725.482,0.00772491,0.1806622,0.0393712,0.000816553,-1.226073,737,140,145.8737,11,23
4383.931,0,116.0061,10.31935,279.5976,1.373427,140.3614,29.35565,1021.309,0.161904,318.176,24.50035,2235.675,0.007832908,0.172444,0.04013969,0.000767826,-1.472815,734,140,140.3614,9,23
4271.181,0,116.0061,10.4195,289.8074,1.373427,147.3835,29.35565,993.3584,0.988528,225.9742,24.50327,1650.407,0.007689706,0.2188152,0.04048606,0.000907349,-1.289962,620,140,147.3835,8,23
4289.514,0,116.0061,10.14149,295.7064,1.373427,146.4277,29.35565,932.2467,0.672462,225.9742,24.30402,1546.109,0.007683897,0.2855644,0.0406223,0.001170239,-1.706115,711,140,146.4277,11,23
4248.148,0,116.0061,10.14149,265.3269,1.373427,134.2101,29.52733,935.027,0.09768,225.9742,24.05776,1551.966,0.008023301,0.1445171,0.04033699,0.000705056,-1.302359,682,140,134.2101,10,23
