tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
1460.698,0,62.02859,3.320003,71.33145,0.1171861,110.9876,6.849759,469.4487,0.1855677,110.4848,7.748273,347.3934,0.02416406,0.3301671,0.09777922,0.003823586,5.518686,307,121,110.9876,0,4
1059.106,0,43.97058,2.61647,53.25434,0.2752887,110.9876,4.615793,396.1224,0.0446013,128.9005,5.524285,214.6455,0.03634953,0.6772562,0.1246077,0.01746278,5.519419,273,120,70.62649,0,3
1229.075,0,45.85925,3.421795,41.68156,0.06355499,109.0159,7.542875,319.7075,0.04445469,148.3948,6.988207,280.5604,0.02604989,0.343991,0.1160829,0.003919974,3.464861,365,121,92.45456,0,4
1108.586,0,39.67248,2.908864,33.59687,0.004765871,109.0159,6.207189,278.0316,0.07378623,85.85031,6.729239,137.9512,0.02207887,0.7587757,0.1234162,0.01813028,3.428026,509,121,68.03765,0,4
1247.666,0,101.9439,2.829952,82.58894,0.03426254,238.522,6.174686,1326.706,0.03078189,407.7757,5.596239,1812.916,0.02502933,0.7210524,0.1300757,0.01684007,10.21714,363,121,238.522,0,4
1235.461,0,54.50869,2.478723,73.38569,0.2504608,109.9454,5.468323,447.1311,0.03045654,165.7307,6.788966,486.2653,0.01639847,0.5810668,0.1227236,0.01712913,7.295767,424,122,109.9454,0,5
1293.52,0,93.23286,2.750262,97.06166,0.04014745,252.5548,5.102509,1458.741,0.1080629,227.9547,6.385363,1182.472,0.01996574,0.4375913,0.1151339,0.008949951,10.80311,406,121,252.5548,0,4
1114.131,0,54.5339,2.923646,56.63357,0.05184581,252.5548,5.835269,802.2208,0.008423566,116.833,6.139188,199.5472,0.03684211,0.4840987,0.1258749,0.01168934,4.05648,378,120,73.0062,0,3
1249.189,0,54.5339,2.824178,75.39377,0.3245988,252.5548,5.792172,932.8908,0.09825515,143.1141,6.3884,340.1764,0.01734714,0.8035746,0.1375076,0.02427053,6.131986,705,120,92.15469,0,3
922.4179,0,54.5339,2.584285,40.61177,0.08670408,252.5548,5.793824,743.2735,0.05282175,77.25148,6.222713,93.76882,0.03680707,0.5023832,0.1469266,0.008697695,2.760847,430,120,54.55579,0,3
