tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
3040.045,0,94.82133,6.922459,162.17,0.45575,149.9974,17.04823,727.6495,0.492429,213.1773,18.07857,810.723,0.009483355,0.2935991,0.05696109,0.00227807,1.302626,678,140,149.9974,3,23
3093.508,0,88.58261,6.714978,158.3557,0.224656,122.9909,19.95949,632.6465,0.132532,148.725,18.20916,751.1587,0.01003062,0.4376564,0.05994649,0.004824171,0.09752083,595,140,122.9909,3,23
3086.451,0,93.1426,6.698844,148.9896,0.644945,107.788,18.07186,526.7438,0.11151,143.4091,20.87766,665.054,0.009953684,0.2609306,0.05574207,0.00205065,-0.6128826,627,140,107.788,3,23
3099.933,0,101.1338,6.267956,195.2308,0.56797,113.4384,18.94474,616.8106,0.030728,167.8473,19.52512,757.404,0.009414523,0.4414217,0.05739208,0.004099539,0.2165592,698,140,113.4384,3,23
3099.983,0,84.8005,6.396339,176.0902,0.375873,113.7691,17.23187,697.6505,0.173478,260.6222,17.40232,1020.325,0.01023822,0.3107776,0.05762873,0.002270121,1.14802,542,140,113.7691,4,23
2993.771,0,89.2634,7.012576,141.3461,0.322917,111.078,18.13428,581.0653,0.05404,186.6147,18.27164,811.4195,0.01009278,0.3505777,0.05813836,0.002952906,0.1942573,422,140,111.078,2,23
3103.466,0,94.62733,6.823133,150.0011,0.171328,116.0266,16.71499,644.2822,0.222864,158.6323,17.7959,819.1762,0.009494245,0.3914627,0.05568221,0.003025766,0.3162006,628,140,116.0266,2,23
2911.615,0,67.70406,6.527553,125.1273,0.410059,105.2023,16.87977,539.4671,0.177075,118.6298,18.75781,591.1807,0.01285169,0.3872305,0.06141015,0.002973866,0.6467345,509,140,105.2023,1,23
2804.09,0,85.43069,6.521159,128.2102,0.159655,104.0427,16.42108,522.3057,0.16503,135.711,18.91387,593.372,0.01058772,0.5980728,0.0655602,0.006303493,-0.2276663,528,140,104.0427,3,23
2835.742,0,64.99775,5.643533,133.4967,0.970024,108.1101,15.52793,595.537,0.265104,197.6619,15.67139,769.8339,0.01248035,0.3172689,0.06420314,0.002792704,0.9602239,537,140,108.1101,2,23
2748.372,0,87.84405,6.164382,136.925,0.783161,99.9875,16.90991,511.6182,0.028406,169.8227,17.3485,697.9628,0.010769,0.3852657,0.06536347,0.004576386,-0.02654393,635,140,99.9875,3,23
2580.683,0,82.55566,5.557041,128.0745,0.632277,102.992,15.09878,455.8089,0.13416,105.9394,16.65538,454.0651,0.01096429,0.4113262,0.06862909,0.00430045,0.4112894,651,140,102.992,7,23
2593.155,0,74.42985,6.265387,124.6932,0.3688,107.3034,15.26146,490.0027,0.198015,206.5327,15.92183,749.6144,0.0122075,0.4576504,0.06673671,0.003375051,0.683928,663,140,107.3034,5,23
2841.391,0,82.84831,6.407979,125.1138,0.121248,141.5299,16.66027,650.7226,0.533628,124.0001,17.6823,605.8957,0.01339287,0.2390824,0.06203813,0.001902703,0.692957,657,140,141.5299,5,23
3019.057,0,88.89003,6.693001,162.255,0.494935,108.6002,17.63105,625.4502,0.182912,186.7852,15.15186,830.4078,0.01045866,0.1775459,0.0618371,0.001544971,0.3971364,647,140,108.6002,2,23
3012.05,0,90.15835,6.820167,155.3992,0.17246,109.7183,17.18588,555.1066,0.782403,137.9993,18.22554,659.1084,0.01014689,0.2572422,0.05954794,0.001616824,0.05862301,631,140,109.7183,3,23
2881.041,0,84.04901,6.250741,128.3528,0.231187,146.4679,17.17117,567.6063,0.019154,124.5442,18.44286,634.4847,0.01014102,0.2702428,0.06253447,0.002692111,0.5305704,478,140,146.4679,2,23
2980.902,0,86.47129,6.987043,150.9007,0.042321,104.6017,17.65059,577.9406,0.022178,139.0037,15.42306,865.0568,0.01066963,0.3147537,0.05679794,0.002501365,0.4362076,527,140,104.6017,6,23
2996.435,0,102.2262,6.310858,167.0815,0.32221,114.0171,16.8508,624.9146,0.247599,123.2548,20.12455,586.1013,0.009519135,0.259608,0.05875433,0.001690156,0.6184634,493,140,114.0171,4,23
3074.393,0,85.43809,6.950323,156.192,0.836741,104.9741,19.27371,493.5219,0.227316,143.1225,18.2861,712.4974,0.01063488,0.2088328,0.05818898,0.001196425,0.02457956,381,140,104.9741,2,23
3055.548,0,87.37453,6.925156,148.4376,0.521725,103.8372,18.77766,467.879,0.014928,192.4733,17.10937,839.7186,0.01087154,0.2216046,0.05770627,0.001802271,-0.3069602,425,140,103.8372,4,23
2959.223,0.093764,82.51604,7.004027,140.689,0.377558,103.9154,17.60787,484.7269,0.283162,134.9384,16.9807,699.8758,0.01128878,0.2807493,0.0589156,0.002181531,-0.414841,490,140,103.9154,0,23
2876.451,0,87.35689,6.49533,125.3668,1.088671,101.3524,16.55687,501.949,0.359324,185.8217,18.31849,804.9057,0.01085418,0.2452274,0.06319468,0.00185571,0.1564716,492,140,101.3524,3,23
2988.325,0,81.07469,6.855527,153.695,0.087446,111.8148,16.91661,610.6722,0.037845,129.886,17.45113,655.8248,0.01073361,0.2487749,0.06186302,0.002139537,0.1293384,787,140,111.8148,2,23
2888.571,0,81.57169,6.615693,138.7364,0.067386,129.4474,15.89065,705.5935,0.153526,131.4277,17.595,814.6712,0.01106387,0.5212471,0.05682934,0.00412261,1.112363,675,140,129.4474,7,23
2787.931,0,67.27847,6.479995,114.3376,0.385803,112.5603,15.71974,544.8568,0.176576,122.0776,18.15094,538.8999,0.01216353,0.2202219,0.06512505,0.001856915,0.5425935,491,140,112.5603,2,23
2993.668,0,96.16289,6.883899,159.1016,0.029275,115.1311,16.16778,613.1521,0.243912,255.1969,17.50137,1070.395,0.00950253,0.2785575,0.05844245,0.001661641,0.05373693,556,140,115.1311,4,23
2960.91,0,85.29956,5.938403,152.2692,0.253783,105.9815,17.62746,581.8618,0.067808,146.7828,20.84998,648.573,0.01094452,0.3042353,0.05890422,0.001973227,0.1519041,528,140,105.9815,1,23
2908.633,0,89.93495,6.921353,142.7786,0.796716,110.242,17.05014,546.3104,0.40608,154.9277,15.68435,839.1706,0.00999116,0.2225069,0.06027865,0.001641656,0.4110417,501,140,110.242,1,23
2903.923,0,72.46801,6.521583,116.4684,1.294344,148.7194,16.99187,651.2067,0.0079,181.2082,19.45832,750.0614,0.01117934,0.2330036,0.0595399,0.001851469,1.233041,660,140,148.7194,3,23
3198.785,0,100.937,6.836823,184.5989,0.069003,137.0039,18.25148,806.8867,0.345653,144.8195,18.99061,845.785,0.01042583,0.2795308,0.05462746,0.002248586,1.253651,653,140,137.0039,2,23
2826.653,0,74.91215,6.852134,118.6602,0.676699,149.9931,16.19592,640.578,0.288756,123.7284,16.88222,690.9642,0.01159558,0.2369555,0.06354501,0.001980282,1.385856,628,140,149.9931,3,23
3028.668,0,91.94487,7.076068,154.2329,0.155617,149.9835,17.61629,719.8894,0.12546,177.3966,19.4027,828.1972,0.009272109,0.3341619,0.06130987,0.002578386,1.206612,652,140,149.9835,5,23
2948.287,0,100.7641,6.594615,155.3967,0.507099,130.4084,16.90765,649.7612,0.023836,168.2812,17.7054,776.8204,0.00914637,0.2779649,0.05713674,0.002030701,0.9618042,501,140,130.4084,4,23
3156.212,0.022378,91.59794,7.184981,166.1248,0.813411,115.6212,17.67307,673.1689,0.255618,222.2075,17.76282,974.3487,0.009956602,0.3251962,0.05618369,0.002050477,0.8161925,609,140,115.6212,0,23
3068.095,0,101.9626,6.951738,184.3365,0.233301,115.4485,19.42579,581.65,0.10482,157.1688,19.0685,758.9454,0.009659027,0.3730739,0.05734676,0.002345065,-0.2603416,728,140,115.4485,3,23
2957.226,0,101.4324,6.864573,159.7989,0.106516,113.3492,18.39698,626.6081,0.08402,223.3699,16.89274,1030.612,0.009339756,0.3586861,0.06199315,0.002660222,0.2978853,630,140,113.3492,2,23
3105.692,0,93.95491,6.964574,157.6726,0.347278,112.2026,16.73761,648.0714,0.033155,137.9061,17.55604,794.8344,0.009901441,0.2633305,0.05890631,0.00149085,0.6547312,656,140,112.2026,4,23
3131.092,0,99.52725,7.555798,168.58,0.968311,114.6067,18.09445,604.5415,0.386124,158.5848,17.7486,872.6698,0.009556986,0.1903945,0.05471535,0.001247576,0.1708062,651,140,114.6067,2,23
2948.125,0,93.12853,7.320562,142.4467,0.155434,114.4887,16.5188,611.0964,0.328628,141.8979,19.04315,688.1743,0.009860681,0.2213033,0.05884744,0.001795104,0.5886324,617,140,114.4887,2,23
3077.831,0,77.00259,7.230104,147.5431,0.08419,132.1565,17.54516,677.1897,0.019044,159.0008,20.92117,614.7035,0.01134364,0.209807,0.05676032,0.001635806,1.087566,573,140,132.1565,6,23
3042.895,0,84.49638,7.415546,140.0109,0.821854,115.4904,18.28152,589.8152,0.21978,118.9621,19.42252,719.9429,0.0121501,0.2606832,0.05982114,0.002176866,0.08392606,677,140,115.4904,4,23
3143.303,0,98.25031,7.480189,159.1801,0.409309,119.5527,19.86605,623.2532,0.080808,147.8665,18.91954,813.6911,0.009555128,0.2632766,0.05467567,0.001779835,-0.3921495,544,140,119.5527,3,23
2954.643,0,70.69363,6.373562,139.1363,0.163569,114.7983,16.46087,562.9893,0.317604,129.1669,18.34076,717.7979,0.01306023,0.3012535,0.0608117,0.002697172,0.7193731,616,140,114.7983,4,23
3009.945,0.040012,102.0149,7.034334,149.4788,0.225612,111.023,16.43961,607.8752,0.267968,185.2635,16.69397,892.6411,0.009472025,0.3121898,0.05627364,0.00214918,0.5181665,708,140,111.023,0,23
3073.057,0,91.68353,6.860878,143.9667,0.557215,114.8463,18.4913,639.1376,0.255552,132.8379,19.17318,730.1821,0.01012595,0.4749271,0.05778886,0.002652515,-0.5110957,518,140,114.8463,3,23
3217.239,0,85.2274,7.811964,149.0452,0.486501,115.3925,20.97277,622.7213,0.237856,151.2357,21.56224,577.6797,0.01036788,0.1567496,0.05285786,0.001111649,-0.4819976,506,140,115.3925,4,23
3089.757,0,76.72745,7.124156,143.892,0.158467,118.7223,18.19032,542.1015,0.579339,182.5093,18.9968,753.7182,0.01304048,0.2151798,0.05724722,0.001609931,-0.1785308,724,140,118.7223,3,23
3089.254,0,62.21258,7.299913,129.0452,0.64168,111.1824,18.41174,546.0708,0.043225,113.1407,17.8277,715.966,0.01279976,0.1571172,0.05823415,0.001214136,0.5619964,559,140,111.1824,3,23
3306.661,0,109.5888,7.450684,171.3751,0.030304,120.7387,17.98486,681.8789,0.021513,132.2977,17.82924,905.4924,0.008683289,0.2692739,0.05468704,0.00181458,0.3023422,588,140,120.7387,2,23
3025.311,0,98.39752,7.44433,152.6988,0.150632,118.4482,18.72574,600.3269,0.152233,186.43,17.44706,907.9377,0.009585199,0.2580092,0.05841046,0.001650899,0.04400066,706,140,118.4482,2,23
3013.376,0,93.09991,7.069206,177.4015,0.215348,109.1667,16.83573,616.7823,0.259608,308.4434,17.68374,1299.557,0.0100804,0.2552128,0.06242405,0.00187207,0.7294009,545,140,109.1667,1,23
3104.576,0,87.78444,7.068455,144.7055,0.314408,115.8885,17.27875,605.1281,0.211701,253.1777,18.59309,924.5159,0.01029435,0.2624169,0.05527685,0.001758676,0.3770395,550,140,115.8885,4,23
3029.111,0,92.53853,6.011757,174.0701,0.787077,105.6773,16.72841,576.4814,0.298701,246.2524,16.50611,1060.891,0.0103544,0.4036284,0.06213206,0.002352727,0.3141643,536,140,105.6773,5,23
2850.874,0,77.37037,6.852632,124.0352,0.862022,148.7548,17.60756,619.0365,0.174258,187.3554,17.77973,755.1864,0.01137846,0.3126813,0.06282501,0.00233424,1.22322,620,140,148.7548,3,23
2902.3,0,89.56639,6.556818,170.4421,0.043631,147.3676,17.07014,650.0795,0.21515,127.4716,16.11592,673.0719,0.009760847,0.4588435,0.06106708,0.004685942,0.7386475,526,140,147.3676,5,23
3054.888,0,89.24606,7.159208,158.4808,0.26947,149.9736,17.76372,650.3531,0.099286,183.3165,17.43435,785.9765,0.01002159,0.2270266,0.06048239,0.001621875,0.9535371,453,140,149.9736,3,23
2950.235,0,79.51498,6.504157,136.7179,0.019677,124.2494,18.58018,672.0419,0.0162,172.425,17.26682,851.3239,0.01126965,0.2262669,0.06019152,0.002352159,0.5062699,624,140,124.2494,3,23
3062.95,0,127.9927,7.690872,172.9416,0.681551,137.4835,15.58383,695.446,0.102366,160.7314,16.74192,873.2675,0.007533634,0.2103189,0.05746986,0.001424666,1.553513,662,140,137.4835,3,23
3030.662,0,87.66732,7.304523,160.1916,0.490279,124.111,16.32997,657.658,0.003354,160.3746,17.09666,760.1495,0.01000986,0.3144456,0.06095083,0.00278494,0.591987,660,140,124.111,3,23
3158.598,0,88.31381,7.558238,153.2853,0.161794,108.2004,18.17251,563.2468,0.11126,144.808,16.18445,808.3877,0.01017882,0.2744544,0.05716256,0.001683482,-0.1443247,478,140,108.2004,5,23
3295.322,0,87.38201,7.199361,189.9675,1.141312,149.9647,17.71203,796.8291,0.482328,159.7837,18.22863,926.9764,0.01024029,0.2819276,0.05843966,0.002105988,0.5028762,581,140,149.9647,3,23
3272.965,0,91.83327,7.362692,188.4418,0.718291,112.4977,18.73991,660.8315,0.175882,159.9603,18.93283,913.4382,0.01050275,0.2728557,0.05526319,0.001669267,-0.4919141,583,140,112.4977,3,23
3029.538,0,94.53273,6.583027,164.0979,0.477268,110.2887,18.40014,578.4689,0.091546,209.9372,18.20292,862.7556,0.009772301,0.2690567,0.05934265,0.001909569,-0.5950305,488,140,110.2887,1,23
3114.928,0,84.51275,6.480628,161.2091,0.806076,117.285,17.83315,538.4392,0.211862,154.285,16.862,799.1681,0.01028186,0.397839,0.05594202,0.002945827,0.07587187,771,140,117.285,2,23
3121.431,0,99.09356,7.163832,168.2067,0.162611,107.8192,18.24759,603.5928,0.057873,147.816,20.29206,626.6197,0.00966591,0.3269976,0.0591641,0.00216824,-0.354335,543,140,107.8192,2,23
3190.455,0,90.59553,6.745987,174.4592,0.664178,106.0432,17.85623,662.5647,0.015725,182.1918,17.5254,895.4548,0.01023331,0.2618344,0.05711245,0.001774367,0.3748392,537,140,106.0432,3,23
3086.781,0,85.0731,6.698153,158.8313,1.275478,115.8307,19.54824,678.237,0.217474,190.8219,20.47574,866.6417,0.01143627,0.4402604,0.05972913,0.002750435,-0.2899407,576,140,115.8307,3,23
3048.495,0,101.8958,6.839084,165.9893,0.12643,142.4093,18.05344,683.5485,0.02289,133.0833,17.95015,807.1825,0.009189673,0.4282995,0.06064989,0.003072594,0.2061682,584,140,142.4093,3,23
3117.486,0.002157,90.66314,7.123868,151.8376,0.051064,121.1602,18.36556,663.5601,0.030198,137.9987,20.73464,724.4535,0.009901636,0.2844365,0.05538743,0.002317679,0.9655095,549,140,121.1602,0,23
2985.425,0,94.27632,7.199154,160.7627,0.605023,105.9324,17.80247,580.9931,0.40515,109.9623,18.55459,592.9458,0.01015446,0.3060567,0.06010328,0.002200774,0.08503293,614,140,105.9324,3,23
3289.78,0,70.0892,7.259961,151.5899,0.303559,115.1124,20.39021,625.2764,0.45376,144.1957,17.81871,757.7003,0.01288829,0.348922,0.05392123,0.002242281,-0.8755701,729,140,115.1124,2,23
3147.697,0,86.85836,7.137689,158.0441,0.553528,111.6969,18.81724,620.0078,0.022325,133.9775,18.15175,780.9983,0.01138296,0.2352953,0.0513886,0.001947751,-0.8161298,526,140,111.6969,2,23
3189.028,0,90.60041,7.260172,169.5065,0.368751,136.2094,16.48801,722.5643,0.07384,143.9474,18.94738,785.7726,0.009575631,0.2865041,0.05495277,0.002112082,1.173596,742,140,136.2094,1,23
3039.921,0,81.50922,6.906289,143.5003,0.284464,114.572,18.04242,556.8267,0.390456,120.4366,18.5101,608.3293,0.01059092,0.3438028,0.05713837,0.002904202,0.01897101,764,140,114.572,3,23
3119.242,0,76.24482,7.168542,142.4713,0.181554,116.7114,17.61356,642.5327,0.012,161.1261,18.97553,748.5695,0.01223277,0.2600188,0.0538323,0.002134315,0.08723581,547,140,116.7114,1,23
3150.885,0,90.02661,7.031959,177.4949,0.177107,111.6286,18.65115,661.64,0.07062,133.9093,22.80484,660.4825,0.01002734,0.2893216,0.05538445,0.002657402,0.664975,552,140,111.6286,2,23
3131.429,0,91.5091,6.515004,156.6044,0.535222,115.2056,17.85877,591.8654,1.020132,169.8403,18.05558,783.4101,0.009675168,0.2594169,0.05486142,0.001893929,0.7109912,541,140,115.2056,2,23
3150.353,0,92.82664,7.042644,178.4055,0.021257,113.5237,16.9543,651.0615,0.055632,209.0329,19.61329,934.6728,0.009880989,0.2969251,0.05717326,0.002422329,0.5925823,512,140,113.5237,6,23
3049.057,0,101.176,6.75944,167.664,0.797755,122.4317,17.27009,643.5372,0.011412,200.1025,17.72121,846.607,0.009117862,0.1940346,0.06361909,0.001306033,1.073081,499,140,122.4317,3,23
3241.627,0,84.70775,6.610722,190.8133,0.244393,149.9856,18.11364,779.0789,0.213696,201.1229,22.4624,915.7991,0.009776461,0.2982663,0.0564638,0.002152592,0.8739514,570,140,149.9856,4,23
3204.812,0,94.33482,6.751492,182.3919,0.51708,115.5861,19.13785,678.721,0.124949,123.7361,19.24087,715.6276,0.009527399,0.259394,0.05409951,0.00200611,-0.238903,525,140,115.5861,3,23
3178.896,0,100.7538,7.219097,153.3815,0.196816,121.0618,19.38345,634.2104,0.43668,125.8384,18.60824,714.2804,0.009103613,0.2648017,0.05464439,0.002157487,-0.04862387,529,140,121.0618,4,23
3217.375,0,108.2796,7.319264,191.7512,0.011424,123.3019,17.32589,742.9466,0.069642,222.3905,19.28241,858.0086,0.00883206,0.211228,0.05549445,0.001656256,-0.06871977,675,140,123.3019,4,23
3344.996,0,106.4697,7.898235,214.1235,0.278457,134.6042,17.80548,760.3922,0.125715,161.864,16.53854,1025.991,0.008696167,0.4891466,0.0551285,0.003476073,1.113729,778,140,134.6042,2,23
3128.006,0,92.61912,7.00677,155.349,0.025606,125.0732,18.28126,667.9973,0.191038,203.1205,18.30103,934.0903,0.009487906,0.3433213,0.05621674,0.002183539,0.5425633,514,140,125.0732,2,23
3144.535,0.024176,92.19707,7.894198,136.1498,0.703074,116.2058,17.71079,594.0758,0.12088,133.7246,16.5451,797.236,0.01011265,0.2077483,0.05477385,0.001218982,-0.4182035,467,140,116.2058,0,23
3138.417,0,102.5032,6.729682,198.0653,0.18364,118.6577,17.52242,671.8822,0.030129,175.2517,19.30742,874.7706,0.009072882,0.2682228,0.06169685,0.001888835,1.144894,631,140,118.6577,3,23
3007.714,0,80.10844,7.258953,129.8137,0.955946,112.0423,18.13029,575.6053,0.734474,196.2017,18.47491,849.6557,0.01402498,0.1667914,0.05592809,0.001172441,-0.219872,535,140,112.0423,2,23
3015.813,0,91.02228,7.306355,138.381,0.392891,110.4001,18.67815,598.5546,0.022952,151.3451,18.53341,696.2194,0.01031965,0.2356041,0.05740471,0.001511104,0.235777,381,140,110.4001,2,23
3013.061,0,92.00644,6.325277,168.1741,0.27276,149.9852,15.5858,703.5799,0.07965,189.0349,15.57083,930.3738,0.009278536,0.2748773,0.05853745,0.001805952,2.219889,490,140,149.9852,4,23
3092.946,0,95.77004,7.569496,180.1631,0.543824,124.0617,18.46651,663.2163,0.085792,154.3463,19.79575,769.7331,0.009419846,0.2425058,0.05979038,0.001692882,0.4551391,498,140,124.0617,1,23
3168.446,0,99.75792,7.312988,181.7173,0.525738,113.4658,18.96324,576.8946,0.170469,180.8439,20.34334,933.0308,0.009431353,0.296154,0.0575455,0.001846865,0.8661849,451,140,113.4658,2,23
3243.096,0,107.502,7.30527,179.9916,0.836686,122.3407,18.69082,684.5743,0.119907,151.3174,20.35158,900.2952,0.008701605,0.2974188,0.05801374,0.002307734,0.08561965,526,140,122.3407,3,23
3323.866,0,117.8857,7.2734,186.3728,0.499885,132.1298,20.05492,734.1122,0.306257,170.046,19.82388,932.6876,0.008018087,0.1837174,0.05493837,0.001350724,-0.7992781,555,140,132.1298,5,23
3318.208,0,92.37488,7.646335,177.9805,0.229165,127.3731,19.63744,691.5969,0.183769,172.2891,19.754,850.8532,0.009844452,0.1970236,0.05591073,0.001419116,-0.03871534,562,140,127.3731,3,23
3254.97,0,86.698,6.957936,180.8649,0.799015,141.126,19.14801,770.2468,0.343281,271.6328,20.11652,1021.131,0.01091931,0.2131086,0.05464893,0.001659223,0.6550658,514,140,141.126,4,23
3149.157,0,98.84392,6.727884,163.2856,1.069146,117.2512,16.01429,651.3606,0.009765,153.6113,17.67713,815.027,0.009599347,0.1349172,0.05841784,0.0009830924,1.136418,645,140,117.2512,2,23
3023.031,0,94.88863,6.589058,152.0299,0.293757,142.4532,16.45403,708.0071,0.44208,253.7939,20.07887,972.5853,0.00879821,0.2530211,0.06032813,0.001806464,0.7834567,612,140,142.4532,2,23
3072.529,0.011167,94.80605,6.919781,162.9364,0.487842,118.1975,17.64661,679.3875,0.202876,146.5105,17.39553,744.6922,0.009815066,0.2665074,0.05871681,0.001890421,1.180382,504,140,118.1975,0,23
3183.686,0,67.23412,7.024169,151.7332,0.220087,107.1903,19.17214,595.0557,0.223448,162.6186,17.49161,753.2969,0.0129383,0.288265,0.05481439,0.002030967,-0.4072687,544,140,107.1903,4,23
3256.982,0.005019,92.11722,7.281244,162.7166,1.04785,116.4602,19.2501,687.032,0.110418,146.699,21.23465,696.6402,0.009668589,0.2583893,0.05481169,0.001683838,0.4251616,574,140,116.4602,0,23
3083.066,0,90.41793,6.691367,168.8266,0.038226,116.0749,16.82313,631.6061,0.16315,207.9933,16.46997,856.4911,0.009795304,0.2605042,0.05603105,0.001974233,0.4234616,438,140,116.0749,2,23
3039.152,0,90.66138,6.81563,151.2833,0.356467,109.4736,17.85829,581.0336,0.019468,176.885,15.76719,983.1299,0.009993256,0.3466021,0.06197348,0.002463595,-0.3585096,551,140,109.4736,3,23
3185.519,0,55.39343,7.126793,141.4576,0.482774,122.1839,18.8044,641.9473,0.01057,205.2734,20.1658,985.9841,0.01265769,0.2652472,0.05625866,0.00172642,0.2001535,675,140,122.1839,1,23
2982.995,0,88.12767,6.410799,150.1836,0.369314,118.2865,18.1353,559.668,0.331266,154.216,20.40203,627.3015,0.009911861,0.3441744,0.05726713,0.002903439,-0.01371755,523,140,118.2865,5,23
3030.523,0,92.49488,6.783457,154.9153,0.068044,136.6876,17.8981,629.3988,0.059535,260.1067,17.55004,1181.74,0.009218036,3.376587,0.05757823,0.07960415,-0.3933599,535,140,136.6876,3,23
3042.43,0,80.30121,7.128441,146.5908,0.524989,128.6213,17.68452,679.445,0.274183,160.8767,17.93805,746.0845,0.0106117,0.3309832,0.05869732,0.002836963,-0.2366172,564,140,128.6213,2,23
3096.774,0,86.27229,7.329426,136.8835,0.169178,117.0181,17.35446,610.2632,0.253088,135.4957,18.56055,772.3646,0.01056164,0.269189,0.06055949,0.001978269,0.3427447,780,140,117.0181,2,23
3192.591,0,101.8434,7.185778,210.1535,0.544046,148.9918,18.863,767.3924,0.021296,181.8932,18.54237,1022.739,0.008851026,0.3560111,0.05880395,0.001761504,1.28735,560,140,148.9918,2,23
3002.925,0,88.82705,7.349334,154.7426,0.736324,116.3012,17.6562,612.5663,0.380394,159.9088,18.49536,720.2055,0.01036865,0.3292405,0.05927131,0.002470619,-0.185882,590,140,116.3012,1,23
3107.414,0,69.10697,7.542054,130.7709,0.371867,121.7149,17.61955,607.988,0.022568,176.5169,19.60426,771.1113,0.01301423,0.2356425,0.0542789,0.002096655,0.2099998,639,140,121.7149,2,23
3101.558,0,74.10778,6.600749,145.9576,0.085207,114.6094,16.66956,610.883,0.035177,146.2228,17.00961,734.7022,0.01188645,0.2642434,0.05577276,0.002329031,1.477154,601,140,114.6094,3,23
3052.75,0,81.04555,7.074195,170.4546,0.15101,114.061,15.32499,671.8284,0.37818,271.2478,15.77189,1141.289,0.0110307,0.4902208,0.06126464,0.004017518,1.448516,703,140,114.061,2,23
3166.453,0,93.92941,6.93554,162.6094,0.79312,149.9996,19.87734,682.834,0.084768,152.4558,19.4929,792.3601,0.009827855,0.2710939,0.05525314,0.001515788,-0.3853726,602,140,149.9996,2,23
3327.637,0,96.17394,7.541022,180.7379,0.301418,125.3977,19.5793,716.7884,0.491517,145.1499,20.15419,776.6414,0.009648189,0.1962652,0.05376569,0.001363781,0.1847259,647,140,125.3977,2,23
3194.493,0,97.38273,6.856206,176.0893,0.539096,121.6663,18.40471,627.8683,0.31428,148.2793,17.76002,711.1655,0.009790448,0.2472673,0.05564878,0.001681909,0.7445448,701,140,121.6663,2,23
3179.772,0,90.93317,7.485599,170.9079,0.439863,120.3279,18.25342,696.7782,0.49072,128.624,19.07867,788.7467,0.009853713,0.1982123,0.05861612,0.001276305,0.4762646,554,140,120.3279,2,23
2836.208,0,73.75777,6.776412,123.161,0.48437,107.1672,16.21851,540.8132,0.078624,110.2308,17.76497,540.1375,0.01174819,0.3571192,0.06252363,0.002544632,-0.08816712,448,140,107.1672,1,23
3028.854,0.005105,59.59418,6.85539,133.5433,0.146464,120.9026,18.09009,635.1421,0.032542,120.7725,18.7723,678.2424,0.01374342,0.2878485,0.05647244,0.001762598,0.4067553,634,140,120.9026,0,23
3011.965,0,93.26497,6.554142,153.3539,0.636262,132.6823,17.43819,692.4081,0.222767,149.8507,17.37667,756.7774,0.00957673,0.3332324,0.06411714,0.002238536,0.9337206,635,140,132.6823,2,23
