tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
3253.309,0,94.50817,7.702254,166.6693,0.407223,149.8692,20.3299,683.0542,0.11446,214.4481,22.99149,906.0565,0.008804389,0.2592751,0.05486717,0.001963466,-1.472092,734,140,149.8692,10,23
3200.031,0,95.3446,7.538458,155.1778,0.129028,107.789,22.54465,584.4428,0.012276,220.516,19.14116,1230.993,0.009845739,0.217173,0.0546801,0.001737902,-2.350378,737,140,107.789,11,23
3069.192,0,80.57393,7.290685,141.4166,1.113766,111.8453,21.2739,602.6377,0.175136,155.9272,19.06263,856.7678,0.01135138,0.275017,0.06022607,0.002040519,-1.632004,741,140,111.8453,11,23
3235.013,0,96.26102,7.588921,170.9935,0.372499,114.9746,22.59758,777.0653,0.00265,190.4677,23.58189,1101.933,0.009912963,0.3043078,0.05445339,0.00208436,-0.9250713,700,140,114.9746,12,23
3175.68,0,87.5491,7.466722,150.2518,0.486322,137.6944,21.28247,772.4197,0.048042,184.1511,19.01781,1126.033,0.01027743,0.2088718,0.05406113,0.001719746,-1.263227,728,140,137.6944,11,23
3068.1,0,108.7005,7.346289,161.3908,0.645071,110.5086,20.70484,724.8369,0.461916,218.2755,22.7624,1070.752,0.009123709,0.2797489,0.05826133,0.002581965,-1.273505,707,140,110.5086,11,23
3212.921,0,96.54837,7.646031,157.5942,0.057173,149.8823,20.03967,847.0666,0.205073,143.3691,24.45098,867.1035,0.009844274,0.2457204,0.05503628,0.002226738,-0.1318891,699,140,149.8823,9,23
3379.14,0,87.65543,7.16942,189.3652,0.748414,101.8709,20.52529,709.148,0.012636,145.8561,20.6153,943.2396,0.01056046,0.4854349,0.05371854,0.003832435,-1.45071,720,140,101.8709,8,23
3152.678,0,94.25915,8.161328,161.0526,0.140491,109.8617,20.65263,617.5053,0.16011,158.9918,19.66874,907.4128,0.009798117,0.306713,0.05537662,0.002538255,-1.346424,709,140,109.8617,11,23
3207.186,0,101.933,7.147311,191.0632,0.905494,108.7598,23.0492,513.7776,0.404536,159.7613,21.12226,868.1261,0.009492492,0.4175979,0.05711702,0.003357116,-3.788747,709,140,108.7598,9,23
3052.688,0,86.0241,7.173892,136.2009,0.128052,105.6723,21.14002,522.5636,0.322544,178.9029,17.1681,852.7919,0.01043316,0.3909616,0.05582864,0.003044437,-2.629913,687,140,105.6723,11,23
3068.726,0,55.3702,7.804895,128.0252,0.360683,148.9187,19.35192,692.1633,0.160196,184.1158,21.04439,954.6789,0.0121689,0.2679469,0.05846471,0.002079613,-0.6759463,744,140,148.9187,11,23
3319.447,0,83.07267,7.456047,186.9477,1.164685,127.225,21.53089,777.8771,0.131306,163.0559,24.75784,834.0253,0.01065468,0.3346239,0.05452147,0.002497209,-1.223081,585,140,127.225,10,23
3281.356,0,99.84527,7.523167,175.9233,1.170519,109.9988,20.31762,572.5294,0.648336,198.3748,21.06961,883.1767,0.009542714,0.2035311,0.05354008,0.001369912,-1.97345,700,140,109.9988,9,23
3261.6,0,93.56915,7.631603,166.4951,0.360185,109.7796,23.38611,505.2943,0.158,158.8285,19.45337,950.6001,0.01023344,0.4190447,0.0517319,0.002388733,-2.65353,797,140,109.7796,13,23
3217.604,0,98.94447,7.734156,175.6142,0.396105,110.9366,22.71105,521.5663,0.020433,159.0385,19.11456,932.5837,0.009529207,0.2702619,0.05212477,0.002038593,-3.679645,695,140,110.9366,9,23
3120.279,0,83.10445,7.007286,151.8176,0.479684,106.6857,21.85148,604.0849,0.096186,142.9032,22.72483,819.6981,0.01053796,0.3502472,0.05191064,0.00265351,-2.551633,737,140,106.6857,12,23
3330.64,0,85.6245,7.714746,166.5223,0.398773,147.9118,20.71982,734.6263,0.290029,136.2172,21.79008,921.6067,0.01032568,3.88024,0.05445058,0.1061225,-1.500957,608,140,147.9118,11,23
3151.893,0,68.31703,7.628954,136.3859,0.276171,107.2145,22.53866,602.6815,0.358005,118.7055,21.86303,610.8753,0.01303085,0.2380638,0.05091092,0.001797427,-2.317729,568,140,107.2145,9,23
3156.486,0,92.2202,7.534164,155.153,0.743566,104.855,21.57049,518.545,0.000414,138.0191,17.02496,843.2607,0.01014841,0.2724843,0.05451351,0.002003193,-2.055784,728,140,104.855,12,23
3038.844,0,54.01454,7.660088,126.0163,0.168538,109.601,19.7308,512.6927,0.074221,164.9598,18.71179,832.5658,0.01357423,0.2995552,0.05325402,0.002742631,-2.223467,740,140,109.601,12,23
2986.247,0,79.79802,6.903132,146.9281,0.612094,106.7069,19.73032,619.3432,0.070265,154.5039,20.30798,840.1208,0.01074003,0.3236469,0.05895547,0.002217293,-1.976645,758,140,106.7069,9,23
3174.803,0,97.25369,7.187756,154.7769,0.936522,149.9964,20.86768,584.2249,0.135,178.6792,19.02946,1098.786,0.008866125,0.2468222,0.05755027,0.002101485,-1.485374,693,140,149.9964,12,23
3019.563,0,83.76032,7.482285,127.662,0.743933,125.0024,21.12923,509.0188,0.148155,109.6876,20.26048,746.6796,0.01040394,1.147691,0.05691685,0.01319021,-2.863783,775,140,125.0024,10,23
3049.49,0,65.7206,7.619664,134.7756,0.395583,149.9825,19.95068,597.562,0.012908,156.2246,21.20168,727.8952,0.0124506,0.2762381,0.05955906,0.001816282,-1.428173,717,140,149.9825,12,23
3111.162,0,81.63574,6.949627,158.1823,0.051945,107.8792,20.84114,573.4186,0.05429,151.4566,20.32596,769.4278,0.01165198,0.2836805,0.05742119,0.002335183,-2.630695,717,140,107.8792,10,23
3330.644,0,89.94673,8.090505,159.3156,0.780666,149.9917,21.77885,830.0248,0.263511,195.6807,24.83802,1075.927,0.009848896,0.2246327,0.05287299,0.001336395,-0.8981873,556,140,149.9917,10,23
3164.534,0,73.22514,6.767679,149.3962,0.340112,102.4196,20.84771,609.8216,0.718564,147.0602,21.81982,751.9256,0.01190224,0.5765175,0.05484551,0.004036297,-2.191248,573,140,102.4196,10,23
3169.869,0,94.68915,7.410805,166.7857,0.321017,111.8939,20.83316,594.544,0.060839,250.7359,21.03857,1018.699,0.00977609,0.3041927,0.0587741,0.002505757,-2.084897,562,140,111.8939,11,23
2998.928,0,88.44133,7.188864,138.7838,0.494308,99.64675,20.40368,611.1468,0.684359,142.1993,21.13884,784.6594,0.01075232,0.2867997,0.05853838,0.002112524,-1.880779,681,140,99.64675,10,23
3100.846,0,95.67278,7.684256,172.1797,0.415767,106.9276,20.20536,684.2823,0.007035,126.3671,23.86707,709.4543,0.01002566,0.2862175,0.05923389,0.001867405,-1.500433,689,140,106.9276,9,23
