tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
4210.37,0,128.2655,9.174159,338.5013,0.868842,150,27.03433,1136.717,0.019008,284.9033,22.05146,1680.222,0.007348604,0.1647185,0.04250226,0.0007729227,-0.08150798,469,140,150,14,23
4238.561,0,128.2655,9.395171,341.0762,0.868842,150,27.79228,1041.562,0.019184,197.5151,21.72763,1567.116,0.007343352,0.1648206,0.04261128,0.000899768,-0.6287525,362,140,150,8,23
4298.687,0,128.2655,10.42048,338.8946,0.868841,149.9998,30.63026,998.0382,0.018656,284.9034,20.54716,2167.392,0.007338008,0.1648428,0.04133533,0.0008821161,-0.9655649,470,140,149.9998,8,23
4105.119,0,128.2655,9.174575,318.4411,0.068926,149.6718,29.58849,971.7396,0.019184,282.8538,19.2848,2027.493,0.007235645,0.1783172,0.04491088,0.001095553,-1.333593,369,140,149.6718,12,23
4198.839,0,128.2655,9.088038,333.0391,0.868842,149.9894,30.99014,1016.3,0.018832,229.1321,22.74839,1628.342,0.007203452,0.3917362,0.04396219,0.002011993,-1.71256,508,140,149.9894,12,23
4085.158,0,128.2655,9.039251,321.3641,0.868841,149.9996,29.6097,965.8959,0.019008,258.524,20.39382,2041.775,0.007227841,0.2312101,0.04590521,0.001289997,-1.314138,486,140,149.9996,13,23
4154.3,0,128.2655,10.11779,319.5081,0.868841,149.9959,28.14008,967.7863,0.019712,209.3082,21.21354,1615.506,0.007232469,0.192351,0.04413807,0.001049147,-1.464407,371,140,149.9959,13,23
4284.972,0,128.2655,9.654517,335.3494,0.00851,150,28.16628,1018.397,0.019184,282.8539,22.4963,1636.469,0.007243398,0.1647683,0.04230659,0.001026496,-0.6181233,372,140,150,10,23
4093.094,0,128.2655,9.174158,322.9805,0.611696,150,29.81116,961.3379,0.019536,214.4967,22.83077,1579.327,0.007243432,0.2165501,0.04263406,0.001463445,-1.680878,362,140,150,13,23
4108.428,0,128.2655,9.174159,315.9464,0.868842,149.9935,26.71489,991.288,0.018832,284.9034,21.08236,2002.857,0.007248291,0.2023223,0.04497517,0.0009404605,-0.5730784,363,140,149.9935,9,23
4092.818,0,128.2655,9.535773,318.2873,0.017195,149.9906,28.07154,1090.637,0.018832,238.224,22.96028,1659.929,0.007209323,0.1647293,0.04257119,0.001033994,-0.8391424,482,140,149.9906,14,23
4162.054,0,128.2655,9.360142,315.1215,0.868842,150,30.59343,1039.179,0.019184,284.9036,21.45543,2080.288,0.00724232,0.1646512,0.04334256,0.0008130476,-0.8026379,375,140,150,13,23
4181.903,0,128.2655,9.890295,320.8918,0.318483,150,29.46792,957.6014,0.019536,282.8535,20.30422,1959.834,0.007224785,0.1908245,0.04273772,0.001077418,-1.337653,505,140,150,11,23
4219.582,0,128.2655,9.702421,330.7876,0.868842,150,28.1079,934.6603,0.019536,267.5172,21.13609,1907.59,0.007237665,0.1647854,0.04405768,0.0009248258,-0.878145,414,140,150,13,23
4121.442,0,128.2655,9.174159,318.0642,0.868842,149.9995,29.4998,933.7774,0.018832,241.1812,21.56787,1821.721,0.007245379,0.1648384,0.04322106,0.001117081,-1.698366,370,140,149.9995,11,23
4008.568,0,128.2655,9.039252,316.9691,0.483095,149.9974,29.97614,940.6065,0.019008,274.1904,19.13636,2162.09,0.007225547,0.2290273,0.04589689,0.001672451,-1.864354,475,140,149.9974,12,23
4107.924,0,128.2655,9.373667,321.613,0.258812,150,30.36167,922.919,0.019184,282.8538,21.06499,1985.535,0.007223919,0.3143576,0.04314688,0.001935472,-1.28802,476,140,150,11,23
4252.112,0,128.2655,9.173465,346.9751,0.575359,150,28.90558,974.7329,0.01936,282.8536,20.23753,1852.162,0.007200416,0.230624,0.04216504,0.001449397,-1.824002,478,140,150,12,23
4211.127,0,128.2655,9.581526,334.1431,0.532452,149.9863,29.42173,1106.966,0.018832,223.417,26.43158,1629.631,0.007240801,0.224057,0.04408429,0.001378185,-0.8419573,367,140,149.9863,11,23
4244.711,0,128.2655,10.77213,325.3324,0.868842,150,27.60412,1063.602,0.019184,284.9033,20.18719,2065.232,0.007238242,0.2160722,0.04243786,0.001132857,-0.8680035,367,140,150,9,23
4272.317,0,128.2655,10.41392,347.752,0.243781,149.3803,30.29945,1080.598,0.019008,282.8535,21.13265,2126.225,0.007247476,0.2219751,0.04125792,0.001457151,-1.179214,379,140,149.3803,10,23
4172.853,0,128.2655,9.740833,322.9377,0.213401,149.9994,28.8048,1003.896,0.018832,282.8535,20.60482,1772.58,0.007238945,0.1845707,0.04269553,0.001089604,-1.63848,368,140,149.9994,12,23
4195.86,0,128.2655,9.661214,329.1544,0.868842,150,27.62202,940.6808,0.018656,258.6734,20.40652,1710.319,0.007248822,0.194663,0.04269321,0.0009969075,-1.183487,373,140,150,13,23
4107.279,0,128.2655,9.174159,323.994,0.868842,149.9974,25.50784,971.0544,0.019184,271.4765,21.08648,1682.472,0.007246914,0.2071712,0.04319256,0.00126161,-0.7221761,365,140,149.9974,14,23
4222.759,0,128.2655,10.77573,312.434,0.868842,150,28.37645,957.2483,0.019888,206.4877,22.52635,1538.744,0.007248799,0.1647893,0.04336699,0.0008446887,-0.4418299,354,140,150,10,23
4133.623,0,128.2655,9.674804,320.476,0.868843,150,27.52125,1016.964,0.019008,284.9033,21.88739,2036.787,0.007195039,0.1919468,0.0435841,0.0009794486,-1.156261,465,140,150,13,23
4212.551,0,128.2655,9.452262,329.2364,0.449183,149.9989,28.38849,946.3812,0.019008,285.0137,20.40391,1741.912,0.007243232,0.408468,0.0425665,0.002075465,-1.143558,373,140,149.9989,9,23
4254.696,0,128.2655,9.541078,342.0204,0.321644,149.9483,28.58623,967.2853,0.019536,282.8536,21.77346,1752.272,0.00724139,0.1647894,0.04351435,0.0009671112,-0.9725638,375,140,149.9483,10,23
4150.99,0,128.2655,10.28633,314.7168,0.868842,150,28.90652,977.7451,0.019712,284.9033,20.39369,2100.596,0.007244332,0.1959623,0.04271474,0.001144781,-0.5441409,372,140,150,13,23
4100.963,0,128.2655,10.18846,306.3279,0.19652,150,30.1144,964.1558,0.019184,253.414,20.93221,2014.009,0.007221563,0.1779004,0.04294038,0.00104409,-1.078084,503,140,150,12,23
4197.345,0,128.2655,9.88994,323.7642,0.211268,149.4665,27.03964,970.6941,0.019184,282.8538,21.44848,2108.787,0.007232536,0.2823989,0.04252214,0.001424856,-1.059579,480,140,149.4665,10,23
4233.622,0,128.2655,9.922141,322.3626,0.313192,149.9975,28.72718,988.3054,0.019536,282.8535,18.23534,2268.471,0.007230997,0.2157667,0.0420227,0.001197412,-1.118296,372,140,149.9975,13,23
4177.14,0,128.2655,9.234382,331.2153,0.868843,149.9961,29.83013,1073.223,0.019536,284.9033,20.23753,2171.5,0.007227682,0.1947843,0.04266055,0.001006601,-1.291303,486,140,149.9961,13,23
4212.826,0,128.2655,9.351335,321.1017,0.868842,149.9988,29.14196,982.9851,0.019536,270.9366,19.94373,2312.095,0.00724805,0.2136855,0.04251794,0.001293377,-1.446432,365,140,149.9988,10,23
4341.404,0,128.2655,9.71279,358.8057,0.056169,150,30.02729,1072.468,0.019712,282.8539,21.32313,2117.882,0.007236983,0.2594706,0.04109428,0.001638557,-1.017212,371,140,150,10,23
4158.401,0,128.2655,10.46686,314.276,0.868843,150,29.48931,1013.816,0.019536,195.1317,21.13608,1613.285,0.007240575,0.3825016,0.04384745,0.00161596,-1.004809,416,140,150,12,23
4279.598,0,128.2655,10.0537,327.4864,0.166172,149.9171,28.51144,1000.171,0.01936,282.8536,22.42341,1819.545,0.007198937,0.1648504,0.04204797,0.0008978018,-1.643338,517,140,149.9171,6,23
4236.631,0,128.2655,9.50643,329.9554,0.868842,149.9944,25.3653,1064.749,0.018832,276.2731,21.12351,1938.196,0.007242998,0.1755851,0.04252292,0.0009667163,0.1429827,400,140,149.9944,10,23
4299.21,0,128.2655,9.324533,347.6096,0.804468,149.9769,26.01572,1037.008,0.017732,266.9748,22.03163,1836.716,0.007240748,0.2225698,0.04244448,0.001140214,-0.4004104,371,140,149.9769,12,23
4055.688,0,128.2655,9.200106,316.7429,0.868842,149.9365,29.6203,942.6987,0.019184,284.9034,18.27865,2197.365,0.007205742,0.3374127,0.04570214,0.002525446,-1.16025,480,140,149.9365,13,23
4182.116,0,128.2655,9.101995,323.1981,0.868843,149.9955,27.03964,981.1632,0.018612,204.0663,21.72763,1579.294,0.007238059,0.2666343,0.04414409,0.001336535,-1.338031,374,140,149.9955,9,23
4185.455,0,128.2655,9.209376,336.2069,0.868842,149.9986,29.65243,1047.821,0.01936,256.6687,23.35935,1841.887,0.007227375,0.1647971,0.04266648,0.0009156895,-1.742553,479,140,149.9986,9,23
4289.621,0,128.2655,10.29856,321.9923,0.868842,149.9305,28.29732,1012.313,0.019184,188.4976,23.53938,1431.861,0.007240077,0.1647215,0.04284572,0.0008103921,-1.164781,368,140,149.9305,10,23
4066.579,0,128.2655,9.210441,321.6715,0.734751,150,28.53071,981.2877,0.018832,282.8536,20.57484,2007.059,0.007223552,0.3409999,0.04250022,0.002295399,-1.167055,473,140,150,14,23
4262.973,0,128.2655,9.726995,328.2663,0.343487,150,29.48088,1025.453,0.018656,282.8538,21.1854,2090.915,0.007213433,0.1809477,0.04409427,0.001060303,-2.038809,510,140,150,7,23
4254.863,0,128.2655,9.635277,331.3503,0.868842,150,29.93292,1053.816,0.019008,205.423,23.82089,1669.905,0.007245429,0.2145024,0.04241194,0.001235723,-1.887769,402,140,150,10,23
4200.749,0,128.2655,9.574843,323.6054,0.868842,149.9984,28.30536,950.6475,0.018832,274.1904,20.21384,1740.812,0.007220691,0.1648923,0.04268802,0.00089405,-1.265606,509,140,149.9984,12,23
4129.233,0,128.2655,9.174159,330.5175,0.868842,149.6608,28.95623,957.3602,0.019008,284.9032,20.23753,1826.599,0.007232385,0.1871059,0.04709461,0.001190225,-1.604214,509,140,149.6608,12,23
4173.263,0,128.2655,9.174159,326.5336,0.241944,149.997,28.47598,1089.985,0.019184,282.8535,23.60812,1883.661,0.007240518,0.3275928,0.04246859,0.001469099,-0.7950521,400,140,149.997,14,23
4050.025,0,128.2655,9.323995,313.5165,0.020948,149.9856,29.40883,979.3617,0.018656,282.8539,21.81361,1927.909,0.007211331,0.1660127,0.04551844,0.001095095,-1.191354,497,140,149.9856,13,23
4071.655,0,128.2655,9.154038,325.7063,0.868842,149.9999,26.92717,934.1132,0.019008,272.5846,21.55451,1690.189,0.007222176,0.3829282,0.04296722,0.002637989,-1.8243,476,140,149.9999,11,23
4147.131,0,128.2655,9.402343,329.0958,0.501384,149.9995,28.9239,1077.435,0.01848,229.5232,20.7427,1828.689,0.007238712,0.205621,0.04432773,0.001152398,-1.592395,363,140,149.9995,13,23
4075.421,0,128.2655,9.59275,314.3222,0.513289,150,28.75811,942.3211,0.018832,281.681,20.23753,1980.705,0.00722337,0.2501621,0.04355623,0.001458909,-1.771496,477,140,150,11,23
4144.736,0,128.2655,9.943765,319.9979,0.868842,149.9997,27.86827,952.3032,0.019712,270.5826,20.0049,1835.594,0.007247276,0.2131917,0.04394081,0.001263296,-1.081178,365,140,149.9997,10,23
4262.393,0,128.2655,10.45979,328.8998,0.868843,149.999,27.10442,969.2575,0.01936,161.987,20.62604,1578.561,0.007235599,0.1895779,0.04262341,0.000983389,-0.8095784,401,140,149.999,9,23
4225.223,0,128.2655,9.69301,332.8828,0.868842,149.9879,27.03964,978.3432,0.019184,284.9032,21.44848,1727.546,0.007247926,0.1956791,0.04262196,0.001175177,-1.442614,401,140,149.9879,13,23
4212.432,0,128.2655,9.819791,323.4973,0.868842,149.9999,29.61011,1029.537,0.019008,182.5035,22.19792,1693.933,0.007236629,0.2160053,0.04391507,0.001231019,-1.030208,425,140,149.9999,12,23
4134.225,0,128.2655,9.360142,315.728,0.868842,148.4005,30.26078,1012.011,0.019184,228.7008,20.56655,1915.256,0.007242452,0.3580403,0.04504355,0.001736599,-1.690282,536,140,148.4005,9,23
4177.18,0,128.2655,9.843771,321.3588,0.746924,150,29.27032,1026.72,0.019008,282.8536,20.4102,2060.585,0.007236197,0.1646683,0.04299141,0.0008495753,-1.143285,414,140,150,9,23
4241.833,0,128.2655,9.761399,334.0719,0.218346,149.9861,29.84186,961.8105,0.019184,277.7981,20.32865,1829.08,0.00720712,0.1648613,0.04368654,0.0008945774,-1.090399,506,140,149.9861,7,23
4251.68,0,128.2655,9.601435,332.272,0.126023,150,29.56887,940.0498,0.019536,228.9166,20.12328,1692.873,0.007206746,0.1647969,0.04157389,0.0009529851,-1.643644,506,140,150,12,23
4105.531,0,128.2655,9.731624,320.4,0.868842,150,29.58853,946.6505,0.01936,284.9034,20.56835,1890.616,0.007219869,0.2085784,0.04381441,0.001224638,-1.215882,468,140,150,13,23
4152.775,0,128.2655,9.176597,330.5813,0.868842,149.9995,28.82331,976.6467,0.019008,164.9003,21.41657,1496.558,0.007249475,0.2837157,0.04434488,0.001510991,-1.873108,354,140,149.9995,14,23
4373.331,0,128.2655,10.58946,336.1127,0.868842,150,31.18119,926.7926,0.019536,240.2956,21.56787,1878.387,0.007238366,0.2657625,0.04129605,0.001337865,-1.787958,405,140,150,10,23
4248.615,0,128.2655,9.527932,354.6416,0.396129,149.9973,28.31292,962.8045,0.019184,277.7981,21.01282,1862.784,0.007215229,0.236179,0.04391396,0.001136288,-1.20238,503,140,149.9973,13,23
4323.945,0,128.2655,10.69984,327.4312,0.868842,150,30.32412,1074.414,0.019008,284.9032,21.04194,2490.102,0.007198827,0.1655544,0.04191117,0.000935066,-1.47644,509,140,150,7,23
4239.581,0,128.2655,10.66483,326.3202,0.868842,149.9959,28.46735,967.6363,0.019712,284.9033,21.88739,2056.288,0.00722569,0.1996435,0.04250879,0.0009729934,-1.333919,505,140,149.9959,9,23
4208.699,0,128.2655,9.666565,319.0532,0.868842,149.9743,30.96402,971.4355,0.01936,284.9032,21.72763,2239.888,0.0072083,0.1648669,0.04246028,0.0009534536,-1.544037,504,140,149.9743,11,23
4221.24,0,128.2655,9.421197,328.0482,0.553434,149.9992,27.22156,922.0583,0.018832,214.7127,20.3879,1508.283,0.007222991,0.1649331,0.04273184,0.0008961854,-0.9389384,507,140,149.9992,9,23
4092.948,0,128.2655,9.315921,307.2913,0.868842,150,29.04548,978.0432,0.018832,204.6048,21.13265,1571.952,0.007249548,0.2196134,0.04414801,0.001057231,-0.8100706,396,140,150,13,23
4122.929,0,128.2655,9.608382,324.0822,0.868842,149.9975,30.28089,984.9156,0.01936,272.6024,19.28481,1906.676,0.00723514,0.1840807,0.04507293,0.001029113,-1.039953,395,140,149.9975,14,23
4285.997,0,128.2655,9.384376,329.6988,0.868842,150,30.15864,1026.289,0.018656,277.7981,21.72138,1862.238,0.007220557,0.1931987,0.04177827,0.0009674793,-1.496682,513,140,150,10,23
4085.628,0,128.2655,9.785095,320.7246,0.868842,150,29.6156,967.79,0.019184,277.7981,21.61381,2285.838,0.007231277,0.2668237,0.04660633,0.001585854,-1.901202,397,140,150,13,23
4176.376,0,128.2655,10.38975,313.6676,0.868842,150,29.44861,1004.557,0.019536,273.1363,20.68529,1994.443,0.007243184,0.1646691,0.04394178,0.000807705,-1.494829,397,140,150,11,23
4066.032,0,128.2655,9.174159,323.7952,0.868842,150,27.03964,1090.393,0.01848,258.144,20.20086,1750.159,0.007246872,0.3088273,0.04414515,0.001597228,-1.051421,401,140,150,14,23
4199.473,0,128.2655,10.50055,332.2023,0.868842,150,27.45813,1046.83,0.01936,220.5846,22.09844,1633.823,0.007235518,0.4163077,0.04351644,0.00175093,-1.287797,421,140,150,11,23
4115.689,0,128.2655,9.039252,320.9888,0.868843,149.9999,27.42336,968.1849,0.019008,268.1967,19.29503,2232.804,0.007211459,0.2669283,0.04267633,0.001373076,-0.9667348,526,140,149.9999,11,23
4245.291,0,128.2655,10.67888,323.4298,0.868843,150,30.56754,1006.875,0.019184,212.0723,23.88263,1560.811,0.007228605,0.2004209,0.04259616,0.001109323,-1.538945,522,140,150,12,23
4164.982,0,128.2655,9.199206,327.1227,0.293626,149.9994,29.41665,1062.045,0.019184,282.8536,27.7655,1630.831,0.007249019,0.2556771,0.04297047,0.001508995,-1.573375,410,140,149.9994,14,23
4052.951,0,128.2655,9.17416,313.6855,0.868843,150,29.60511,974.4065,0.019008,215.0764,21.56787,1446.026,0.007216955,0.1649147,0.04504352,0.001001692,-1.255803,528,140,150,13,23
4106.862,0,128.2655,9.526001,308.09,0.868842,149.9999,29.36449,1001.243,0.018832,221.2419,20.38791,1679.096,0.007244129,0.1648534,0.04264634,0.0008581557,-1.158519,414,140,149.9999,9,23
4117.542,0,128.2655,9.174159,324.154,0.868842,150,30.75144,1034.573,0.00114,207.9469,22.64587,1563.596,0.0072292,0.1647114,0.04517437,0.0008324947,-0.7019683,375,140,150,14,23
4227.079,0,128.2655,10.38289,321.1596,0.540006,150,27.67645,979.4833,0.019184,282.8536,21.77346,1955.213,0.007243856,0.3194107,0.04273849,0.002090877,-0.7530072,352,140,150,10,23
4155.913,0,128.2655,9.375044,346.9969,0.52824,149.9798,28.55906,1022.938,0.018579,282.8536,22.09844,1700.085,0.007207276,0.2448273,0.04706503,0.001348944,-1.067103,467,140,149.9798,9,23
4204.522,0,128.2655,9.357315,338.9093,0.868842,150,27.09164,987.9012,0.019184,186.9101,22.7926,1280.679,0.007217023,0.2112714,0.04511306,0.001182124,-1.507646,497,140,150,14,23
4189.211,0,128.2655,9.768944,331.8052,0.588983,149.521,29.22754,1087.832,0.019008,245.5863,20.62614,1834.208,0.007230515,0.195128,0.04220559,0.001088486,-0.7631485,473,140,149.521,14,23
4186.766,0,128.2655,9.964838,321.9961,0.868842,149.9997,29.931,1083.331,0.019184,238.8053,21.03056,1936.473,0.00724304,0.1978507,0.04254329,0.001171762,-1.074816,362,140,149.9997,9,23
4099.517,0,128.2655,9.309457,337.6543,0.482413,150,27.03964,927.1259,0.008769,197.8181,19.93368,1687.204,0.007209054,0.2222667,0.04601223,0.001654464,-1.2907,476,140,150,11,23
4094.176,0,128.2655,9.35736,319.8573,0.868841,149.9992,27.75494,1008.972,0.019536,270.5826,20.47355,1924.411,0.007234213,0.174896,0.04521711,0.0009525804,-0.5863289,362,140,149.9992,14,23
4225.345,0,128.2655,9.205728,342.3552,0.868842,149.9723,29.23483,1109.404,0.019008,284.9034,21.0649,1907.393,0.007242397,0.3205707,0.04155666,0.001758093,-0.9414973,362,140,149.9723,15,23
4324.74,0,128.2655,10.36047,328.2384,0.424972,149.999,29.69995,1095.769,0.019184,282.8534,20.18719,1929.241,0.007240601,0.2048022,0.0419781,0.0009490772,-0.8461636,362,140,149.999,9,23
4201.391,0,128.2655,9.564487,343.3037,0.868842,149.9861,27.6564,1042.307,0.019712,275.1077,20.40662,1839.936,0.007242114,0.259948,0.04305085,0.001591282,-0.3190751,362,140,149.9861,13,23
4320.332,0,128.2655,9.306107,335.843,0.868843,150,27.03964,996.5964,0.019184,268.8851,24.30931,1725.343,0.007229122,0.1647648,0.04298462,0.0009583248,-0.5050846,355,140,150,10,23
4118.208,0,128.2655,9.298639,321.0807,0.868843,149.9999,27.03964,920.8434,0.018832,214.8589,20.01943,1517.804,0.00724436,0.1958427,0.042642,0.001245015,-0.8793728,365,140,149.9999,13,23
4037.456,0,128.2655,9.118728,316.1577,0.593055,150,27.90711,941.6438,0.019008,274.1904,21.02854,1954.048,0.007237164,0.2778157,0.04337522,0.001576348,-0.8975148,368,140,150,12,23
4174.82,0,128.2655,9.787683,327.8178,0.868842,149.9997,27.7266,996.8026,0.018656,284.9032,25.83891,1482.549,0.007241725,0.1648019,0.04481563,0.0008912117,-0.9084737,357,140,149.9997,10,23
4229.882,0,128.2655,10.63717,322.8447,0.868842,149.9999,31.31512,961.5266,0.01936,209.198,21.56787,1618.589,0.007232569,0.2940738,0.04113111,0.001443085,-1.810939,357,140,149.9999,11,23
4150.53,0,128.2655,9.226669,330.6942,0.152402,149.9947,27.03964,1019.642,0.018656,208.4603,20.55519,1729.559,0.007235771,0.1732901,0.04451366,0.001127944,-0.8299225,362,140,149.9947,14,23
4259.732,0,128.2655,10.25914,323.218,0.868842,150,28.67823,998.2611,0.007552,172.2157,21.02464,1497.442,0.007235466,0.1648131,0.0426033,0.0008616203,-0.9330092,368,140,150,9,23
4176.029,0,128.2655,9.174159,335.9684,0.331557,150,28.38847,1031.901,0.019008,280.804,24.65958,1732.707,0.00724407,0.1647501,0.04432674,0.0008767651,-0.6934127,365,140,150,11,23
4080.573,0,128.2655,9.336903,319.5615,0.868842,150,30.65757,981.6346,0.019184,284.9033,23.60812,1940.583,0.007217816,0.2598271,0.04507484,0.001415365,-1.050945,486,140,150,13,23
4117.919,0,128.2655,9.408937,324.61,0.868842,150,27.88823,940.1949,0.019184,279.7486,20.29242,2038.29,0.007248132,0.384774,0.04342179,0.001742696,-1.800354,365,140,150,12,23
4138.202,0,128.2655,9.268084,326.5139,0.827286,149.8929,29.03624,996.1713,0.019008,282.8536,20.61707,2043.365,0.007204073,0.2280195,0.04399711,0.001347614,-2.166731,512,140,149.8929,14,23
4130.14,0,128.2655,9.174159,320.6099,0.120772,150,28.54921,987.1253,0.008134,282.8536,20.57495,1856.162,0.007231137,0.2139408,0.046679,0.001271436,-1.393387,398,140,150,12,23
